0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.8315665227809933,1.0077442754882369,0.696275037549664,1.551772278032689,0.006366636673396208,1.4879491343008309,1.5388649510091894,0.5693530598295415,-1.7710447191932217,-1.163548436954476,1.1702412372450166,1.207835080444259,0.39771843077228813,1.1280237142883325,1.31630075430057,1.1236764187833608,-1.811574574561328,-0.38603572380341267,-0.3923289225081816,-0.9852881863036599,-0.47349456315744687,-0.6690827703592377
1.0961598648508206,1.0077442754882369,1.4305379291510494,0.1158859933297409,0.006366636673396208,0.10250631298591774,0.007368479474896178,1.3276413390419568,0.45785726698760326,0.3674693304620373,0.40429085921522667,0.4208984128644289,0.39771843077228813,0.2633330796599956,-0.2703007124826215,0.2553788706455504,-0.2714769004698404,-0.38603572380341267,-0.3923289225081816,-0.9852881863036599,-0.47349456315744687,-0.6690827703592377
0.7654181872635364,-1.0698869280423464,-1.5931839255204376,0.833829135681215,0.6611694030975803,0.10250631298591774,0.7731167152420427,-0.9472234985952891,0.45785726698760326,0.3674693304620373,0.40429085921522667,0.4208984128644289,0.39771843077228813,0.2633330796599956,-0.2703007124826215,0.2553788706455504,-0.2714769004698404,-0.38603572380341267,-0.3923289225081816,-0.9852881863036599,-0.47349456315744687,1.494583397302383
0.23623150312388144,1.0077442754882369,1.2464852945188718,0.833829135681215,1.3159721695217645,1.4879491343008309,-1.524127992059397,0.5693530598295415,0.45785726698760326,0.3674693304620373,-0.3616595188145634,-0.36603825471540136,1.171667822056027,1.1280237142883325,0.5230000209089742,1.1236764187833608,0.4985719365759034,7.285441550160452,6.8089290279613595,-0.9852881863036599,2.1119566681644866,-0.6690827703592377
-0.9544385361903422,-1.0698869280423464,0.17820095488131266,-0.6020571490217332,-0.6484361297507879,-0.5902150976715389,0.007368479474896178,0.5693530598295415,-1.02807739046628,0.3674693304620373,0.40429085921522667,-1.1529749222952315,0.39771843077228813,-1.4660481895966782,-1.8569021792658131,-0.6129186774922599,0.4985719365759034,-0.33331079408544795,-0.18435035354155224,-0.9852881863036599,2.1119566681644866,-0.6690827703592377
-0.2929551810157735,-0.03107132627705479,-0.18990431438304228,-0.6020571490217332,-0.6484361297507879,-0.5902150976715389,1.5388649510091894,-0.18893521938287375,-1.02807739046628,-0.39803955324621937,-0.3616595188145634,-1.9399115898750618,-1.1501803517951896,0.2633330796599956,-1.0636014458742173,-1.4812162256300703,-0.2714769004698404,-0.38603572380341267,-0.3923289225081816,-0.9852881863036599,2.1119566681644866,-0.6690827703592377
-1.9466635689521952,-0.03107132627705479,0.37004417722278865,0.1158859933297409,0.6611694030975803,0.7952277236433744,0.7731167152420427,0.5693530598295415,0.45785726698760326,1.132978214170294,0.40429085921522667,0.4208984128644289,1.171667822056027,-0.6013575549683413,-0.2703007124826215,0.2553788706455504,0.4985719365759034,-0.3069483292264656,-0.3923289225081816,1.0149314828908405,-0.47349456315744687,1.494583397302383
-0.7559935296379716,-1.0698869280423464,1.108202362678823,0.833829135681215,0.006366636673396208,0.7952277236433744,0.7731167152420427,-0.9472234985952891,0.45785726698760326,-1.163548436954476,-1.1276098968443535,-1.9399115898750618,-0.3762309605114507,-1.4660481895966782,-1.0636014458742173,0.2553788706455504,-1.0415257375155842,-0.38603572380341267,-0.3923289225081816,1.0149314828908405,-0.47349456315744687,1.494583397302383
0.43467650967625204,-0.03107132627705479,0.009729495667732223,0.833829135681215,1.3159721695217645,0.10250631298591774,0.7731167152420427,1.3276413390419568,-0.2851100617393384,1.132978214170294,1.1702412372450166,-1.1529749222952315,-0.3762309605114507,1.1280237142883325,0.5230000209089742,0.2553788706455504,1.2686207736216473,-0.38603572380341267,-0.3923289225081816,1.0149314828908405,-0.47349456315744687,1.494583397302383
1.1623082003682776,-1.0698869280423464,-0.2113284305836132,0.1158859933297409,-0.6484361297507879,0.10250631298591774,0.007368479474896178,-1.7055117778077045,-0.2851100617393384,-1.9290573206627328,-1.8935602748741436,-1.9399115898750618,-1.1501803517951896,0.2633330796599956,-1.8569021792658131,-0.6129186774922599,-1.811574574561328,1.8811362540690697,1.6874567671581122,1.0149314828908405,-0.47349456315744687,1.494583397302383
